"Code","location","jobs","ESA_Code","title","abb"
"56","East Metro",1,101,"Clerical and Office Support Workers","CaOSW"
"56","Southern Adelaide",2,97,"Clerical and Office Support Workers","CaOSW"
"56","Wollongong",1,43,"Clerical and Office Support Workers","CaOSW"
"56","Gold Coast",2,71,"Clerical and Office Support Workers","CaOSW"
"56","Toowoomba",1,81,"Clerical and Office Support Workers","CaOSW"
"56","Southern Ranges",1,37,"Clerical and Office Support Workers","CaOSW"
"56","Orana",1,30,"Clerical and Office Support Workers","CaOSW"
"56","Chifley",1,5,"Clerical and Office Support Workers","CaOSW"
"56","Central and West Metro",1,99,"Clerical and Office Support Workers","CaOSW"
"56","Ovens",1,58,"Clerical and Office Support Workers","CaOSW"
"56","Eastern Adelaide",1,86,"Clerical and Office Support Workers","CaOSW"
"56","Outer North Brisbane",1,78,"Clerical and Office Support Workers","CaOSW"
"56","Patterson",1,33,"Clerical and Office Support Workers","CaOSW"
"56","Townsville",1,82,"Clerical and Office Support Workers","CaOSW"
"56","Alice Springs",1,112,"Clerical and Office Support Workers","CaOSW"
"56","Capricornia",1,67,"Clerical and Office Support Workers","CaOSW"
"56","Northern Sydney",1,29,"Clerical and Office Support Workers","CaOSW"
"56","Darwin",1,113,"Clerical and Office Support Workers","CaOSW"
"56","Lower Hunter",4,20,"Clerical and Office Support Workers","CaOSW"
"56","Maroondah",2,55,"Clerical and Office Support Workers","CaOSW"
"56","Western District",1,62,"Clerical and Office Support Workers","CaOSW"
"56","Gwydir Namoi",1,12,"Clerical and Office Support Workers","CaOSW"
"59","Coffs Harbour",1,7,"Other Clerical and Administrative Workers","OCaAW"
"59","Outer Western Sydney",3,31,"Other Clerical and Administrative Workers","OCaAW"
"59","Hastings",2,13,"Other Clerical and Administrative Workers","OCaAW"
"59","Capricornia",1,67,"Other Clerical and Administrative Workers","OCaAW"
"59","Central Western Sydney",2,4,"Other Clerical and Administrative Workers","OCaAW"
"59","Mackay",1,75,"Other Clerical and Administrative Workers","OCaAW"
"59","Central Coast",2,3,"Other Clerical and Administrative Workers","OCaAW"
"59","Peninsula",1,59,"Other Clerical and Administrative Workers","OCaAW"
"59","North Brisbane",3,77,"Other Clerical and Administrative Workers","OCaAW"
"59","Eastern Adelaide",3,86,"Other Clerical and Administrative Workers","OCaAW"
"59","ACT/Queanbeyan",1,1,"Other Clerical and Administrative Workers","OCaAW"
"59","Gold Coast",6,71,"Other Clerical and Administrative Workers","OCaAW"
"59","Northern Adelaide",4,92,"Other Clerical and Administrative Workers","OCaAW"
"59","Ipswich",1,73,"Other Clerical and Administrative Workers","OCaAW"
"59","New England",1,27,"Other Clerical and Administrative Workers","OCaAW"
"59","Townsville",1,82,"Other Clerical and Administrative Workers","OCaAW"
"59","Fraser Coast",1,69,"Other Clerical and Administrative Workers","OCaAW"
"59","South Eastern",2,36,"Other Clerical and Administrative Workers","OCaAW"
"59","Yarra",4,64,"Other Clerical and Administrative Workers","OCaAW"
"59","Toowoomba",1,81,"Other Clerical and Administrative Workers","OCaAW"
"59","Monash",1,57,"Other Clerical and Administrative Workers","OCaAW"
"59","North Metro",2,106,"Other Clerical and Administrative Workers","OCaAW"
"59","Central and West Metro",2,99,"Other Clerical and Administrative Workers","OCaAW"
"59","Maroondah",1,55,"Other Clerical and Administrative Workers","OCaAW"
"59","Hunter",2,14,"Other Clerical and Administrative Workers","OCaAW"
"59","South Brisbane",1,79,"Other Clerical and Administrative Workers","OCaAW"
"59","Fairfield",1,10,"Other Clerical and Administrative Workers","OCaAW"
"59","St George-Sutherland",1,38,"Other Clerical and Administrative Workers","OCaAW"
"59","Lower Hunter",5,20,"Other Clerical and Administrative Workers","OCaAW"
"59","Shoalhaven",1,35,"Other Clerical and Administrative Workers","OCaAW"
"59","Bayside",5,44,"Other Clerical and Administrative Workers","OCaAW"
"59","Northern Sydney",4,29,"Other Clerical and Administrative Workers","OCaAW"
"59","Inner Sydney",9,15,"Other Clerical and Administrative Workers","OCaAW"
"59","Calder",2,46,"Other Clerical and Administrative Workers","OCaAW"
"59","Clarence",1,6,"Other Clerical and Administrative Workers","OCaAW"
"59","Alice Springs",1,112,"Other Clerical and Administrative Workers","OCaAW"
"61","Bendigo",1,45,"Sales Representatives and Agents","SRaA"
"61","North Country",1,91,"Sales Representatives and Agents","SRaA"
"61","Coffs Harbour",2,7,"Sales Representatives and Agents","SRaA"
"61","Toowoomba",2,81,"Sales Representatives and Agents","SRaA"
"61","Inner Sydney",12,15,"Sales Representatives and Agents","SRaA"
"61","Nepean",3,26,"Sales Representatives and Agents","SRaA"
"61","Manning",3,24,"Sales Representatives and Agents","SRaA"
"61","North Metro",2,106,"Sales Representatives and Agents","SRaA"
"61","Westgate",6,63,"Sales Representatives and Agents","SRaA"
"61","Capricornia",1,67,"Sales Representatives and Agents","SRaA"
"61","Eurobodalla",2,9,"Sales Representatives and Agents","SRaA"
"61","Hastings",2,13,"Sales Representatives and Agents","SRaA"
"61","Central Western Sydney",7,4,"Sales Representatives and Agents","SRaA"
"61","Macarthur",3,22,"Sales Representatives and Agents","SRaA"
"61","Upper Hunter",1,41,"Sales Representatives and Agents","SRaA"
"61","Geelong",1,49,"Sales Representatives and Agents","SRaA"
"61","St George-Sutherland",1,38,"Sales Representatives and Agents","SRaA"
"61","Hunter",1,14,"Sales Representatives and Agents","SRaA"
"61","Southern Adelaide",1,97,"Sales Representatives and Agents","SRaA"
"61","Richmond",1,34,"Sales Representatives and Agents","SRaA"
"61","Sunshine Coast",1,80,"Sales Representatives and Agents","SRaA"
"61","Northern Adelaide",1,92,"Sales Representatives and Agents","SRaA"
"61","Townsville",2,82,"Sales Representatives and Agents","SRaA"
"61","West and North West",1,111,"Sales Representatives and Agents","SRaA"
"61","Northern Sydney",9,29,"Sales Representatives and Agents","SRaA"
"61","Eastern Suburbs",6,8,"Sales Representatives and Agents","SRaA"
"61","Eastern Adelaide",10,86,"Sales Representatives and Agents","SRaA"
"61","Fraser Coast",3,69,"Sales Representatives and Agents","SRaA"
"61","Outer Western Sydney",2,31,"Sales Representatives and Agents","SRaA"
"61","Orana",3,30,"Sales Representatives and Agents","SRaA"
"61","Outer North Brisbane",1,78,"Sales Representatives and Agents","SRaA"
"61","Yarra",12,64,"Sales Representatives and Agents","SRaA"
"61","South Brisbane",7,79,"Sales Representatives and Agents","SRaA"
"61","Goldfields/Esperance",1,102,"Sales Representatives and Agents","SRaA"
"61","Calder",3,46,"Sales Representatives and Agents","SRaA"
"61","Darwin",2,113,"Sales Representatives and Agents","SRaA"
"61","North Brisbane",7,77,"Sales Representatives and Agents","SRaA"
"61","Liverpool",2,19,"Sales Representatives and Agents","SRaA"
"61","North Coast",1,28,"Sales Representatives and Agents","SRaA"
"61","Launceston",1,110,"Sales Representatives and Agents","SRaA"
"61","Wollongong",2,43,"Sales Representatives and Agents","SRaA"
"61","Central and West Metro",2,99,"Sales Representatives and Agents","SRaA"
"61","Maroondah",2,55,"Sales Representatives and Agents","SRaA"
"61","Fleurieu/Kangaroo Island",1,87,"Sales Representatives and Agents","SRaA"
"61","East Metro",2,101,"Sales Representatives and Agents","SRaA"
"61","Western Adelaide",2,98,"Sales Representatives and Agents","SRaA"
"61","Peninsula",3,59,"Sales Representatives and Agents","SRaA"
"61","Alice Springs",1,112,"Sales Representatives and Agents","SRaA"
"61","Central Coast",5,3,"Sales Representatives and Agents","SRaA"
"61","Fairfield",2,10,"Sales Representatives and Agents","SRaA"
"61","Inner Western Sydney",1,16,"Sales Representatives and Agents","SRaA"
"61","Monash",2,57,"Sales Representatives and Agents","SRaA"
"61","Gold Coast",11,71,"Sales Representatives and Agents","SRaA"
"61","Gawler",2,88,"Sales Representatives and Agents","SRaA"
"61","Bayside",9,44,"Sales Representatives and Agents","SRaA"
"61","Cairns",2,66,"Sales Representatives and Agents","SRaA"
"61","Logan",5,74,"Sales Representatives and Agents","SRaA"
"61","New England",1,27,"Sales Representatives and Agents","SRaA"
"61","Lower Hunter",6,20,"Sales Representatives and Agents","SRaA"
"62","Plenty",8,60,"Sales Assistants and Salespersons","SAaS"
"62","Outer Western Sydney",10,31,"Sales Assistants and Salespersons","SAaS"
"62","Peninsula",25,59,"Sales Assistants and Salespersons","SAaS"
"62","Mt Isa",1,76,"Sales Assistants and Salespersons","SAaS"
"62","Tweed",5,40,"Sales Assistants and Salespersons","SAaS"
"62","North Metro",15,106,"Sales Assistants and Salespersons","SAaS"
"62","East Metro",4,101,"Sales Assistants and Salespersons","SAaS"
"62","Upper Hunter",21,41,"Sales Assistants and Salespersons","SAaS"
"62","Lachlan",1,18,"Sales Assistants and Salespersons","SAaS"
"62","Midlands/Wheatbelt",2,105,"Sales Assistants and Salespersons","SAaS"
"62","Gympie",7,72,"Sales Assistants and Salespersons","SAaS"
"62","Sunshine Coast",15,80,"Sales Assistants and Salespersons","SAaS"
"62","Western Adelaide",24,98,"Sales Assistants and Salespersons","SAaS"
"62","Eastern Adelaide",27,86,"Sales Assistants and Salespersons","SAaS"
"62","North Country",5,91,"Sales Assistants and Salespersons","SAaS"
"62","Central Coast",19,3,"Sales Assistants and Salespersons","SAaS"
"62","Bundaberg",10,65,"Sales Assistants and Salespersons","SAaS"
"62","Hobart",21,109,"Sales Assistants and Salespersons","SAaS"
"62","New England",20,27,"Sales Assistants and Salespersons","SAaS"
"62","Fleurieu/Kangaroo Island",3,87,"Sales Assistants and Salespersons","SAaS"
"62","Bendigo",7,45,"Sales Assistants and Salespersons","SAaS"
"62","Northern Adelaide",21,92,"Sales Assistants and Salespersons","SAaS"
"62","East Gippsland",1,47,"Sales Assistants and Salespersons","SAaS"
"62","South Eastern",8,36,"Sales Assistants and Salespersons","SAaS"
"62","Lower South Coast",5,21,"Sales Assistants and Salespersons","SAaS"
"62","Hastings",4,13,"Sales Assistants and Salespersons","SAaS"
"62","Southern Adelaide",33,97,"Sales Assistants and Salespersons","SAaS"
"62","Dale",4,100,"Sales Assistants and Salespersons","SAaS"
"62","Mackay",12,75,"Sales Assistants and Salespersons","SAaS"
"62","Inner Sydney",44,15,"Sales Assistants and Salespersons","SAaS"
"62","Nepean",17,26,"Sales Assistants and Salespersons","SAaS"
"62","South Brisbane",35,79,"Sales Assistants and Salespersons","SAaS"
"62","Coffs Harbour",3,7,"Sales Assistants and Salespersons","SAaS"
"62","Sturt",4,39,"Sales Assistants and Salespersons","SAaS"
"62","Central Western Sydney",24,4,"Sales Assistants and Salespersons","SAaS"
"62","Capricornia",6,67,"Sales Assistants and Salespersons","SAaS"
"62","Central and West Metro",28,99,"Sales Assistants and Salespersons","SAaS"
"62","Macleay",2,23,"Sales Assistants and Salespersons","SAaS"
"62","West and North West",6,111,"Sales Assistants and Salespersons","SAaS"
"62","Fraser Coast",18,69,"Sales Assistants and Salespersons","SAaS"
"62","St George-Sutherland",13,38,"Sales Assistants and Salespersons","SAaS"
"62","Maroondah",24,55,"Sales Assistants and Salespersons","SAaS"
"62","Eureka",2,48,"Sales Assistants and Salespersons","SAaS"
"62","Manning",4,24,"Sales Assistants and Salespersons","SAaS"
"62","Sunraysia",1,61,"Sales Assistants and Salespersons","SAaS"
"62","Gladstone",6,70,"Sales Assistants and Salespersons","SAaS"
"62","Southern Ranges",3,37,"Sales Assistants and Salespersons","SAaS"
"62","North Brisbane",30,77,"Sales Assistants and Salespersons","SAaS"
"62","Western Downs",2,84,"Sales Assistants and Salespersons","SAaS"
"62","Toowoomba",11,81,"Sales Assistants and Salespersons","SAaS"
"62","Keepit",2,17,"Sales Assistants and Salespersons","SAaS"
"62","Eurobodalla",3,9,"Sales Assistants and Salespersons","SAaS"
"62","Orana",49,30,"Sales Assistants and Salespersons","SAaS"
"62","Inner Western Sydney",9,16,"Sales Assistants and Salespersons","SAaS"
"62","Townsville",12,82,"Sales Assistants and Salespersons","SAaS"
"62","Ovens",1,58,"Sales Assistants and Salespersons","SAaS"
"62","Westgate",37,63,"Sales Assistants and Salespersons","SAaS"
"62","Geelong",2,49,"Sales Assistants and Salespersons","SAaS"
"62","Bayside",30,44,"Sales Assistants and Salespersons","SAaS"
"62","Eastern Suburbs",11,8,"Sales Assistants and Salespersons","SAaS"
"62","Patterson",9,33,"Sales Assistants and Salespersons","SAaS"
"62","Far North",1,68,"Sales Assistants and Salespersons","SAaS"
"62","Outer North Brisbane",4,78,"Sales Assistants and Salespersons","SAaS"
"62","Lower Hunter",50,20,"Sales Assistants and Salespersons","SAaS"
"62","Richmond",1,34,"Sales Assistants and Salespersons","SAaS"
"62","Liverpool",15,19,"Sales Assistants and Salespersons","SAaS"
"62","Windamere",3,42,"Sales Assistants and Salespersons","SAaS"
"62","Darwin",13,113,"Sales Assistants and Salespersons","SAaS"
"62","Hampden",1,52,"Sales Assistants and Salespersons","SAaS"
"62","Logan",17,74,"Sales Assistants and Salespersons","SAaS"
"62","Canterbury/Bankstown",11,2,"Sales Assistants and Salespersons","SAaS"
"62","Gwydir Namoi",1,12,"Sales Assistants and Salespersons","SAaS"
"62","Shoalhaven",17,35,"Sales Assistants and Salespersons","SAaS"
"62","Fairfield",14,10,"Sales Assistants and Salespersons","SAaS"
"62","Southern",17,108,"Sales Assistants and Salespersons","SAaS"
"62","Chifley",8,5,"Sales Assistants and Salespersons","SAaS"
"62","Latrobe Valley",8,54,"Sales Assistants and Salespersons","SAaS"
"62","Macarthur",21,22,"Sales Assistants and Salespersons","SAaS"
"62","Warwick",2,83,"Sales Assistants and Salespersons","SAaS"
"62","Cairns",11,66,"Sales Assistants and Salespersons","SAaS"
"62","Western District",1,62,"Sales Assistants and Salespersons","SAaS"
"62","Northern Sydney",40,29,"Sales Assistants and Salespersons","SAaS"
"62","North Coast",10,28,"Sales Assistants and Salespersons","SAaS"
"62","South East",1,96,"Sales Assistants and Salespersons","SAaS"
"62","Mid West and Gascoyne",2,104,"Sales Assistants and Salespersons","SAaS"
"62","Far West",2,11,"Sales Assistants and Salespersons","SAaS"
"62","Alice Springs",14,112,"Sales Assistants and Salespersons","SAaS"
"62","Wollongong",11,43,"Sales Assistants and Salespersons","SAaS"
"62","Gawler",2,88,"Sales Assistants and Salespersons","SAaS"
"62","Goulburn Valley",9,50,"Sales Assistants and Salespersons","SAaS"
"62","Ipswich",7,73,"Sales Assistants and Salespersons","SAaS"
"62","Clarence",9,6,"Sales Assistants and Salespersons","SAaS"
"62","Kiewa",1,53,"Sales Assistants and Salespersons","SAaS"
"62","Calder",40,46,"Sales Assistants and Salespersons","SAaS"
"62","Yarra",49,64,"Sales Assistants and Salespersons","SAaS"
"62","Hunter",13,14,"Sales Assistants and Salespersons","SAaS"
"62","Monash",6,57,"Sales Assistants and Salespersons","SAaS"
"62","Gold Coast",108,71,"Sales Assistants and Salespersons","SAaS"
"62","ACT/Queanbeyan",2,1,"Sales Assistants and Salespersons","SAaS"
"63","Outer Western Sydney",2,31,"Sales Support Workers","SlSW"
"63","South Brisbane",3,79,"Sales Support Workers","SlSW"
"63","Western Adelaide",2,98,"Sales Support Workers","SlSW"
"63","Lachlan",2,18,"Sales Support Workers","SlSW"
"63","Peninsula",16,59,"Sales Support Workers","SlSW"
"63","Inner Sydney",11,15,"Sales Support Workers","SlSW"
"63","Patterson",1,33,"Sales Support Workers","SlSW"
"63","North Brisbane",16,77,"Sales Support Workers","SlSW"
"63","Eastern Adelaide",7,86,"Sales Support Workers","SlSW"
"63","Central Western Sydney",8,4,"Sales Support Workers","SlSW"
"63","Westgate",6,63,"Sales Support Workers","SlSW"
"63","New England",1,27,"Sales Support Workers","SlSW"
"63","Hobart",1,109,"Sales Support Workers","SlSW"
"63","East Metro",6,101,"Sales Support Workers","SlSW"
"63","South Eastern",2,36,"Sales Support Workers","SlSW"
"63","Fairfield",1,10,"Sales Support Workers","SlSW"
"63","Riverland",1,95,"Sales Support Workers","SlSW"
"63","Bayside",9,44,"Sales Support Workers","SlSW"
"63","Calder",3,46,"Sales Support Workers","SlSW"
"63","Gladstone",1,70,"Sales Support Workers","SlSW"
"63","Central Coast",1,3,"Sales Support Workers","SlSW"
"63","Shoalhaven",3,35,"Sales Support Workers","SlSW"
"63","Northern Sydney",8,29,"Sales Support Workers","SlSW"
"63","Southern",1,108,"Sales Support Workers","SlSW"
"63","Northern Adelaide",2,92,"Sales Support Workers","SlSW"
"63","Darwin",1,113,"Sales Support Workers","SlSW"
"63","Lower Hunter",8,20,"Sales Support Workers","SlSW"
"63","Southern Adelaide",4,97,"Sales Support Workers","SlSW"
"63","Gold Coast",27,71,"Sales Support Workers","SlSW"
"63","Monash",1,57,"Sales Support Workers","SlSW"
"63","Kimberley",2,103,"Sales Support Workers","SlSW"
"63","Macarthur",1,22,"Sales Support Workers","SlSW"
"63","Wollongong",4,43,"Sales Support Workers","SlSW"
"63","Keepit",1,17,"Sales Support Workers","SlSW"
"63","Clarence",1,6,"Sales Support Workers","SlSW"
"63","Ovens",1,58,"Sales Support Workers","SlSW"
"63","Hunter",1,14,"Sales Support Workers","SlSW"
"63","Latrobe Valley",1,54,"Sales Support Workers","SlSW"
"63","Inner Western Sydney",1,16,"Sales Support Workers","SlSW"
"63","Gwydir Namoi",1,12,"Sales Support Workers","SlSW"
"63","Nepean",1,26,"Sales Support Workers","SlSW"
"63","Chifley",2,5,"Sales Support Workers","SlSW"
"63","ACT/Queanbeyan",1,1,"Sales Support Workers","SlSW"
"63","Logan",1,74,"Sales Support Workers","SlSW"
"63","Ipswich",1,73,"Sales Support Workers","SlSW"
"63","Eastern Suburbs",2,8,"Sales Support Workers","SlSW"
"63","Townsville",2,82,"Sales Support Workers","SlSW"
"63","Yarra",9,64,"Sales Support Workers","SlSW"
"63","Fraser Coast",1,69,"Sales Support Workers","SlSW"
"63","Mackay",2,75,"Sales Support Workers","SlSW"
"71","Manning",1,24,"Machine and Stationary Plant Operators","MaSPO"
"71","Nepean",4,26,"Machine and Stationary Plant Operators","MaSPO"
