"Code","location","jobs","ESA_Code","title","abb","year"
"53","Bundaberg",1,"65","General Clerical Workers","GnCW",2013
"53","Calder",1,"46","General Clerical Workers","GnCW",2013
"53","Bayside",1,"44","General Clerical Workers","GnCW",2013
"53","Kiewa",1,"53","General Clerical Workers","GnCW",2013
"53","Cairns",1,"66","General Clerical Workers","GnCW",2013
"53","Mackay",1,"75","General Clerical Workers","GnCW",2013
"53","Central and West Metro",1,"99","General Clerical Workers","GnCW",2013
"53","Gladstone",1,"70","General Clerical Workers","GnCW",2013
"53","Ovens",1,"58","General Clerical Workers","GnCW",2013
"53","Macleay",1,"23","General Clerical Workers","GnCW",2013
"53","North Coast",1,"28","General Clerical Workers","GnCW",2013
"53","Lower South Coast",1,"21","General Clerical Workers","GnCW",2013
"53","Gold Coast",1,"71","General Clerical Workers","GnCW",2013
"53","Windamere",1,"42","General Clerical Workers","GnCW",2013
"53","Lachlan",1,"18","General Clerical Workers","GnCW",2013
"53","Orana",1,"30","General Clerical Workers","GnCW",2013
"53","Oxley",1,"32","General Clerical Workers","GnCW",2013
"53","North Metro",1,"106","General Clerical Workers","GnCW",2013
"53","Fraser Coast",1,"69","General Clerical Workers","GnCW",2013
"53","Gympie",1,"72","General Clerical Workers","GnCW",2013
"53","Maroondah",1,"55","General Clerical Workers","GnCW",2013
"53","West and North West",1,"111","General Clerical Workers","GnCW",2013
"53","Peninsula",1,"59","General Clerical Workers","GnCW",2013
"53","Ipswich",1,"73","General Clerical Workers","GnCW",2013
"53","Katherine",1,"114","General Clerical Workers","GnCW",2013
"53","Lower Hunter",1,"20","General Clerical Workers","GnCW",2013
"53","Goldfields/Esperance",1,"102","General Clerical Workers","GnCW",2013
"53","Dale",1,"100","General Clerical Workers","GnCW",2013
"53","Westgate",1,"63","General Clerical Workers","GnCW",2013
"53","Mt Isa",1,"76","General Clerical Workers","GnCW",2013
"53","Toowoomba",1,"81","General Clerical Workers","GnCW",2013
"53","Warwick",1,"83","General Clerical Workers","GnCW",2013
"53","Gawler",1,"88","General Clerical Workers","GnCW",2013
"53","Yarra",1,"64","General Clerical Workers","GnCW",2013
"53","Northern Adelaide",1,"92","General Clerical Workers","GnCW",2013
"53","Southern Adelaide",1,"97","General Clerical Workers","GnCW",2013
"53","Tweed",1,"40","General Clerical Workers","GnCW",2013
"53","Clarence",1,"6","General Clerical Workers","GnCW",2013
"53","Eastern Suburbs",1,"8","General Clerical Workers","GnCW",2013
"53","Mid West and Gascoyne",1,"104","General Clerical Workers","GnCW",2013
"53","Murray Darling",1,"25","General Clerical Workers","GnCW",2013
"53","Coffs Harbour",1,"7","General Clerical Workers","GnCW",2013
"53","Alice Springs",1,"112","General Clerical Workers","GnCW",2013
"53","Sunraysia",1,"61","General Clerical Workers","GnCW",2013
"53","Eurobodalla",1,"9","General Clerical Workers","GnCW",2013
"53","Hobart",1,"109","General Clerical Workers","GnCW",2013
"53","South East",1,"96","General Clerical Workers","GnCW",2013
"53","Central Coast",1,"3","General Clerical Workers","GnCW",2013
"53","Nepean",1,"26","General Clerical Workers","GnCW",2013
"53","St George-Sutherland",1,"38","General Clerical Workers","GnCW",2013
"53","Hunter",1,"14","General Clerical Workers","GnCW",2013
